"PassengerId","Survived.0","Survived.1"
892,0.831826401446655,0.168173598553345
893,0.594594594594595,0.405405405405405
894,0.831826401446655,0.168173598553345
895,0.831826401446655,0.168173598553345
896,0.1875,0.8125
897,0.831826401446655,0.168173598553345
898,0.296296296296296,0.703703703703704
899,0.831826401446655,0.168173598553345
900,0.296296296296296,0.703703703703704
901,0.831826401446655,0.168173598553345
902,0.831826401446655,0.168173598553345
903,0.831826401446655,0.168173598553345
904,0.0529411764705882,0.947058823529412
905,0.831826401446655,0.168173598553345
906,0.0529411764705882,0.947058823529412
907,0.0529411764705882,0.947058823529412
908,0.831826401446655,0.168173598553345
909,0.831826401446655,0.168173598553345
910,0.594594594594595,0.405405405405405
911,0.296296296296296,0.703703703703704
912,0.831826401446655,0.168173598553345
913,0.831826401446655,0.168173598553345
914,0.0529411764705882,0.947058823529412
915,0.831826401446655,0.168173598553345
916,0.0529411764705882,0.947058823529412
917,0.831826401446655,0.168173598553345
918,0.0529411764705882,0.947058823529412
919,0.831826401446655,0.168173598553345
920,0.831826401446655,0.168173598553345
921,0.831826401446655,0.168173598553345
922,0.831826401446655,0.168173598553345
923,0.831826401446655,0.168173598553345
924,0.7,0.3
925,0.888888888888889,0.111111111111111
926,0.831826401446655,0.168173598553345
927,0.831826401446655,0.168173598553345
928,0.594594594594595,0.405405405405405
929,0.594594594594595,0.405405405405405
930,0.831826401446655,0.168173598553345
931,0.831826401446655,0.168173598553345
932,0.831826401446655,0.168173598553345
933,0.831826401446655,0.168173598553345
934,0.831826401446655,0.168173598553345
935,0.0529411764705882,0.947058823529412
936,0.0529411764705882,0.947058823529412
937,0.831826401446655,0.168173598553345
938,0.831826401446655,0.168173598553345
939,0.831826401446655,0.168173598553345
940,0.0529411764705882,0.947058823529412
941,0.1875,0.8125
942,0.831826401446655,0.168173598553345
943,0.831826401446655,0.168173598553345
944,0.0529411764705882,0.947058823529412
945,0.0529411764705882,0.947058823529412
946,0.831826401446655,0.168173598553345
947,0.831826401446655,0.168173598553345
948,0.831826401446655,0.168173598553345
949,0.831826401446655,0.168173598553345
950,0.831826401446655,0.168173598553345
951,0.0529411764705882,0.947058823529412
952,0.831826401446655,0.168173598553345
953,0.831826401446655,0.168173598553345
954,0.831826401446655,0.168173598553345
955,0.296296296296296,0.703703703703704
956,0.831826401446655,0.168173598553345
957,0.0529411764705882,0.947058823529412
958,0.296296296296296,0.703703703703704
959,0.831826401446655,0.168173598553345
960,0.831826401446655,0.168173598553345
961,0.0529411764705882,0.947058823529412
962,0.296296296296296,0.703703703703704
963,0.831826401446655,0.168173598553345
964,0.594594594594595,0.405405405405405
965,0.831826401446655,0.168173598553345
966,0.0529411764705882,0.947058823529412
967,0.831826401446655,0.168173598553345
968,0.831826401446655,0.168173598553345
969,0.0529411764705882,0.947058823529412
970,0.831826401446655,0.168173598553345
971,0.296296296296296,0.703703703703704
972,0,1
973,0.831826401446655,0.168173598553345
974,0.831826401446655,0.168173598553345
975,0.831826401446655,0.168173598553345
976,0.831826401446655,0.168173598553345
977,0.831826401446655,0.168173598553345
978,0.296296296296296,0.703703703703704
979,0.594594594594595,0.405405405405405
980,0.296296296296296,0.703703703703704
981,0,1
982,0.1875,0.8125
983,0.831826401446655,0.168173598553345
984,0.0529411764705882,0.947058823529412
985,0.831826401446655,0.168173598553345
986,0.831826401446655,0.168173598553345
987,0.831826401446655,0.168173598553345
988,0.0529411764705882,0.947058823529412
989,0.831826401446655,0.168173598553345
990,0.594594594594595,0.405405405405405
991,0.831826401446655,0.168173598553345
992,0.0529411764705882,0.947058823529412
993,0.831826401446655,0.168173598553345
994,0.831826401446655,0.168173598553345
995,0.831826401446655,0.168173598553345
996,0.296296296296296,0.703703703703704
997,0.831826401446655,0.168173598553345
998,0.831826401446655,0.168173598553345
999,0.831826401446655,0.168173598553345
1000,0.831826401446655,0.168173598553345
1001,0.831826401446655,0.168173598553345
1002,0.831826401446655,0.168173598553345
1003,0.296296296296296,0.703703703703704
1004,0.0529411764705882,0.947058823529412
1005,0.296296296296296,0.703703703703704
1006,0.0529411764705882,0.947058823529412
1007,0.831826401446655,0.168173598553345
1008,0.831826401446655,0.168173598553345
1009,0.1875,0.8125
1010,0.831826401446655,0.168173598553345
1011,0.0529411764705882,0.947058823529412
1012,0.0529411764705882,0.947058823529412
1013,0.831826401446655,0.168173598553345
1014,0.0529411764705882,0.947058823529412
1015,0.831826401446655,0.168173598553345
1016,0.831826401446655,0.168173598553345
1017,0.1875,0.8125
1018,0.831826401446655,0.168173598553345
1019,0.296296296296296,0.703703703703704
1020,0.831826401446655,0.168173598553345
1021,0.831826401446655,0.168173598553345
1022,0.831826401446655,0.168173598553345
1023,0.831826401446655,0.168173598553345
1024,0.888888888888889,0.111111111111111
1025,0.831826401446655,0.168173598553345
1026,0.831826401446655,0.168173598553345
1027,0.831826401446655,0.168173598553345
1028,0.831826401446655,0.168173598553345
1029,0.831826401446655,0.168173598553345
1030,0.594594594594595,0.405405405405405
1031,0.831826401446655,0.168173598553345
1032,0.888888888888889,0.111111111111111
1033,0.0529411764705882,0.947058823529412
1034,0.831826401446655,0.168173598553345
1035,0.831826401446655,0.168173598553345
1036,0.831826401446655,0.168173598553345
1037,0.831826401446655,0.168173598553345
1038,0.831826401446655,0.168173598553345
1039,0.831826401446655,0.168173598553345
1040,0.831826401446655,0.168173598553345
1041,0.831826401446655,0.168173598553345
1042,0.0529411764705882,0.947058823529412
1043,0.831826401446655,0.168173598553345
1044,0.831826401446655,0.168173598553345
1045,0.1875,0.8125
1046,0.831826401446655,0.168173598553345
1047,0.831826401446655,0.168173598553345
1048,0.0529411764705882,0.947058823529412
1049,0.594594594594595,0.405405405405405
1050,0.831826401446655,0.168173598553345
1051,0.1875,0.8125
1052,0.296296296296296,0.703703703703704
1053,0.831826401446655,0.168173598553345
1054,0.0529411764705882,0.947058823529412
1055,0.831826401446655,0.168173598553345
1056,0.831826401446655,0.168173598553345
1057,0.7,0.3
1058,0.831826401446655,0.168173598553345
1059,0.831826401446655,0.168173598553345
1060,0.0529411764705882,0.947058823529412
1061,0.594594594594595,0.405405405405405
1062,0.831826401446655,0.168173598553345
1063,0.831826401446655,0.168173598553345
1064,0.831826401446655,0.168173598553345
1065,0.831826401446655,0.168173598553345
1066,0.831826401446655,0.168173598553345
1067,0.0529411764705882,0.947058823529412
1068,0.0529411764705882,0.947058823529412
1069,0.831826401446655,0.168173598553345
1070,0.0529411764705882,0.947058823529412
1071,0.0529411764705882,0.947058823529412
1072,0.831826401446655,0.168173598553345
1073,0.831826401446655,0.168173598553345
1074,0.0529411764705882,0.947058823529412
1075,0.831826401446655,0.168173598553345
1076,0.0529411764705882,0.947058823529412
1077,0.831826401446655,0.168173598553345
1078,0.0529411764705882,0.947058823529412
1079,0.831826401446655,0.168173598553345
1080,0.888888888888889,0.111111111111111
1081,0.831826401446655,0.168173598553345
1082,0.831826401446655,0.168173598553345
1083,0.831826401446655,0.168173598553345
1084,0.831826401446655,0.168173598553345
1085,0.831826401446655,0.168173598553345
1086,0.831826401446655,0.168173598553345
1087,0.831826401446655,0.168173598553345
1088,0,1
1089,0.594594594594595,0.405405405405405
1090,0.831826401446655,0.168173598553345
1091,0.594594594594595,0.405405405405405
1092,0.296296296296296,0.703703703703704
1093,0,1
1094,0.831826401446655,0.168173598553345
1095,0.0529411764705882,0.947058823529412
1096,0.831826401446655,0.168173598553345
1097,0.831826401446655,0.168173598553345
1098,0.296296296296296,0.703703703703704
1099,0.831826401446655,0.168173598553345
1100,0.0529411764705882,0.947058823529412
1101,0.831826401446655,0.168173598553345
1102,0.831826401446655,0.168173598553345
1103,0.831826401446655,0.168173598553345
1104,0.831826401446655,0.168173598553345
1105,0.0529411764705882,0.947058823529412
1106,0.594594594594595,0.405405405405405
1107,0.831826401446655,0.168173598553345
1108,0.296296296296296,0.703703703703704
1109,0.831826401446655,0.168173598553345
1110,0.0529411764705882,0.947058823529412
1111,0.831826401446655,0.168173598553345
1112,0.0529411764705882,0.947058823529412
1113,0.831826401446655,0.168173598553345
1114,0.0529411764705882,0.947058823529412
1115,0.831826401446655,0.168173598553345
1116,0.0529411764705882,0.947058823529412
1117,0.296296296296296,0.703703703703704
1118,0.831826401446655,0.168173598553345
1119,0.296296296296296,0.703703703703704
1120,0.831826401446655,0.168173598553345
1121,0.831826401446655,0.168173598553345
1122,0.831826401446655,0.168173598553345
1123,0.0529411764705882,0.947058823529412
1124,0.831826401446655,0.168173598553345
1125,0.831826401446655,0.168173598553345
1126,0.831826401446655,0.168173598553345
1127,0.831826401446655,0.168173598553345
1128,0.831826401446655,0.168173598553345
1129,0.831826401446655,0.168173598553345
1130,0.0529411764705882,0.947058823529412
1131,0.0529411764705882,0.947058823529412
1132,0.0529411764705882,0.947058823529412
1133,0.0529411764705882,0.947058823529412
1134,0.831826401446655,0.168173598553345
1135,0.831826401446655,0.168173598553345
1136,0.831826401446655,0.168173598553345
1137,0.831826401446655,0.168173598553345
1138,0.0529411764705882,0.947058823529412
1139,0.831826401446655,0.168173598553345
1140,0.0529411764705882,0.947058823529412
1141,0.296296296296296,0.703703703703704
1142,0.0529411764705882,0.947058823529412
1143,0.831826401446655,0.168173598553345
1144,0.831826401446655,0.168173598553345
1145,0.831826401446655,0.168173598553345
1146,0.831826401446655,0.168173598553345
1147,0.831826401446655,0.168173598553345
1148,0.831826401446655,0.168173598553345
1149,0.831826401446655,0.168173598553345
1150,0.0529411764705882,0.947058823529412
1151,0.831826401446655,0.168173598553345
1152,0.831826401446655,0.168173598553345
1153,0.831826401446655,0.168173598553345
1154,0.0529411764705882,0.947058823529412
1155,0.1875,0.8125
1156,0.831826401446655,0.168173598553345
1157,0.831826401446655,0.168173598553345
1158,0.831826401446655,0.168173598553345
1159,0.831826401446655,0.168173598553345
1160,0.594594594594595,0.405405405405405
1161,0.831826401446655,0.168173598553345
1162,0.831826401446655,0.168173598553345
1163,0.831826401446655,0.168173598553345
1164,0.0529411764705882,0.947058823529412
1165,0.296296296296296,0.703703703703704
1166,0.831826401446655,0.168173598553345
1167,0.0529411764705882,0.947058823529412
1168,0.831826401446655,0.168173598553345
1169,0.831826401446655,0.168173598553345
1170,0.831826401446655,0.168173598553345
1171,0.831826401446655,0.168173598553345
1172,0.594594594594595,0.405405405405405
1173,0,1
1174,0.296296296296296,0.703703703703704
1175,0.296296296296296,0.703703703703704
1176,0.7,0.3
1177,0.831826401446655,0.168173598553345
1178,0.831826401446655,0.168173598553345
1179,0.831826401446655,0.168173598553345
1180,0.831826401446655,0.168173598553345
1181,0.831826401446655,0.168173598553345
1182,0.831826401446655,0.168173598553345
1183,0.296296296296296,0.703703703703704
1184,0.831826401446655,0.168173598553345
1185,0.831826401446655,0.168173598553345
1186,0.831826401446655,0.168173598553345
1187,0.831826401446655,0.168173598553345
1188,0.0529411764705882,0.947058823529412
1189,0.831826401446655,0.168173598553345
1190,0.831826401446655,0.168173598553345
1191,0.831826401446655,0.168173598553345
1192,0.831826401446655,0.168173598553345
1193,0.831826401446655,0.168173598553345
1194,0.831826401446655,0.168173598553345
1195,0.831826401446655,0.168173598553345
1196,0.296296296296296,0.703703703703704
1197,0.0529411764705882,0.947058823529412
1198,0.831826401446655,0.168173598553345
1199,0,1
1200,0.831826401446655,0.168173598553345
1201,0.1875,0.8125
1202,0.831826401446655,0.168173598553345
1203,0.831826401446655,0.168173598553345
1204,0.831826401446655,0.168173598553345
1205,0.296296296296296,0.703703703703704
1206,0.0529411764705882,0.947058823529412
1207,0.296296296296296,0.703703703703704
1208,0.831826401446655,0.168173598553345
1209,0.831826401446655,0.168173598553345
1210,0.831826401446655,0.168173598553345
1211,0.831826401446655,0.168173598553345
1212,0.831826401446655,0.168173598553345
1213,0.831826401446655,0.168173598553345
1214,0.831826401446655,0.168173598553345
1215,0.831826401446655,0.168173598553345
1216,0.0529411764705882,0.947058823529412
1217,0.831826401446655,0.168173598553345
1218,0.0529411764705882,0.947058823529412
1219,0.831826401446655,0.168173598553345
1220,0.831826401446655,0.168173598553345
1221,0.831826401446655,0.168173598553345
1222,0.0529411764705882,0.947058823529412
1223,0.831826401446655,0.168173598553345
1224,0.831826401446655,0.168173598553345
1225,0.296296296296296,0.703703703703704
1226,0.831826401446655,0.168173598553345
1227,0.831826401446655,0.168173598553345
1228,0.831826401446655,0.168173598553345
1229,0.831826401446655,0.168173598553345
1230,0.831826401446655,0.168173598553345
1231,0.831826401446655,0.168173598553345
1232,0.831826401446655,0.168173598553345
1233,0.831826401446655,0.168173598553345
1234,0.831826401446655,0.168173598553345
1235,0.0529411764705882,0.947058823529412
1236,0.831826401446655,0.168173598553345
1237,0.594594594594595,0.405405405405405
1238,0.831826401446655,0.168173598553345
1239,0.296296296296296,0.703703703703704
1240,0.831826401446655,0.168173598553345
1241,0.0529411764705882,0.947058823529412
1242,0.0529411764705882,0.947058823529412
1243,0.831826401446655,0.168173598553345
1244,0.831826401446655,0.168173598553345
1245,0.831826401446655,0.168173598553345
1246,0.7,0.3
1247,0.831826401446655,0.168173598553345
1248,0.0529411764705882,0.947058823529412
1249,0.831826401446655,0.168173598553345
1250,0.831826401446655,0.168173598553345
1251,0.1875,0.8125
1252,0.831826401446655,0.168173598553345
1253,0.0529411764705882,0.947058823529412
1254,0.0529411764705882,0.947058823529412
1255,0.831826401446655,0.168173598553345
1256,0.0529411764705882,0.947058823529412
1257,0.888888888888889,0.111111111111111
1258,0.831826401446655,0.168173598553345
1259,0.888888888888889,0.111111111111111
1260,0.0529411764705882,0.947058823529412
1261,0.831826401446655,0.168173598553345
1262,0.831826401446655,0.168173598553345
1263,0.0529411764705882,0.947058823529412
1264,0.831826401446655,0.168173598553345
1265,0.831826401446655,0.168173598553345
1266,0.0529411764705882,0.947058823529412
1267,0.0529411764705882,0.947058823529412
1268,0.594594594594595,0.405405405405405
1269,0.831826401446655,0.168173598553345
1270,0.831826401446655,0.168173598553345
1271,0.888888888888889,0.111111111111111
1272,0.831826401446655,0.168173598553345
1273,0.831826401446655,0.168173598553345
1274,0.1875,0.8125
1275,0.1875,0.8125
1276,0.831826401446655,0.168173598553345
1277,0.0529411764705882,0.947058823529412
1278,0.831826401446655,0.168173598553345
1279,0.831826401446655,0.168173598553345
1280,0.831826401446655,0.168173598553345
1281,0.888888888888889,0.111111111111111
1282,0.831826401446655,0.168173598553345
1283,0.0529411764705882,0.947058823529412
1284,0.831826401446655,0.168173598553345
1285,0.831826401446655,0.168173598553345
1286,0.831826401446655,0.168173598553345
1287,0.0529411764705882,0.947058823529412
1288,0.831826401446655,0.168173598553345
1289,0.0529411764705882,0.947058823529412
1290,0.831826401446655,0.168173598553345
1291,0.831826401446655,0.168173598553345
1292,0.0529411764705882,0.947058823529412
1293,0.831826401446655,0.168173598553345
1294,0.0529411764705882,0.947058823529412
1295,0.831826401446655,0.168173598553345
1296,0.831826401446655,0.168173598553345
1297,0.831826401446655,0.168173598553345
1298,0.831826401446655,0.168173598553345
1299,0.831826401446655,0.168173598553345
1300,0.296296296296296,0.703703703703704
1301,0.1875,0.8125
1302,0.296296296296296,0.703703703703704
1303,0.0529411764705882,0.947058823529412
1304,0.594594594594595,0.405405405405405
1305,0.831826401446655,0.168173598553345
1306,0.0529411764705882,0.947058823529412
1307,0.831826401446655,0.168173598553345
1308,0.831826401446655,0.168173598553345
1309,0.831826401446655,0.168173598553345
